test_name@;@minConfigSize@;@maxConfigSize@;@num_of_executed_rounds@;@num_of_valid_rounds@;@unique_failures@;@init_branch_coverage@;@total_branch_coverage@;@total_param_coverage@;@fuzzing_time
org.apache.hadoop.fs.viewfs.TestViewFsHdfs#testResolvePathThroughMountPoints@;@523@;@536@;@116@;@108@;@5@;@12596@;@15106@;@105@;@2m 12s
org.apache.hadoop.fs.viewfs.TestViewFileSystemAtHdfsRoot#testListOnMountTargetDirsInternal@;@525@;@540@;@2419@;@0@;@1@;@12267@;@14366@;@18@;@29m 31s
org.apache.hadoop.fs.TestSWebHdfsFileContextMainOperations#testEmptyCreateFlag@;@548@;@548@;@2456@;@0@;@1@;@11897@;@12453@;@2@;@29m 27s
org.apache.hadoop.hdfs.TestDataTransferProtocol#testDataTransferProtocol@;@526@;@537@;@2647@;@0@;@15@;@2227@;@3694@;@115@;@29m 41s
org.apache.hadoop.fs.contract.hdfs.TestHDFSContractMultipartUploader#testCompleteEmptyUpload@;@522@;@526@;@3368@;@3367@;@1@;@1962@;@7696@;@97@;@29m 28s
org.apache.hadoop.hdfs.tools.offlineImageViewer.TestOfflineImageViewerForXAttr#testWebImageViewerForGetXAttrsWithParameters@;@525@;@525@;@3085@;@3085@;@0@;@5275@;@5686@;@6@;@29m 32s
org.apache.hadoop.fs.TestSymlinkHdfsFileContext#testCreateFileDirExistingLink@;@532@;@532@;@2022@;@2022@;@0@;@12433@;@14414@;@2@;@29m 34s
org.apache.hadoop.fs.TestHDFSFileContextMainOperations#testListCorruptFileBlocks@;@523@;@524@;@2531@;@2531@;@0@;@12449@;@15149@;@5@;@29m 35s
org.apache.hadoop.fs.viewfs.TestViewFileSystemOverloadSchemeWithHdfsScheme#testMountTableNameShouldIgnorePortFromURI@;@522@;@535@;@3231@;@3231@;@0@;@6717@;@9765@;@108@;@29m 34s
org.apache.hadoop.hdfs.qjournal.server.TestJournalNode#testJournal@;@111@;@125@;@16@;@0@;@6@;@4379@;@7137@;@51@;@17s
org.apache.hadoop.hdfs.server.namenode.TestSnapshotPathINodes#testSnapshotPathINodes@;@525@;@525@;@1996@;@1996@;@0@;@12817@;@14836@;@2@;@29m 32s
org.apache.hadoop.hdfs.server.namenode.ha.TestHASafeMode#testBlocksAddedBeforeStandbyRestart@;@629@;@640@;@2951@;@0@;@13@;@2236@;@3735@;@173@;@29m 36s
org.apache.hadoop.hdfs.web.TestWebHdfsUrl#testSimpleProxyAuthParamsInUrl@;@43@;@44@;@3291@;@3152@;@1@;@2321@;@6915@;@30@;@29m 54s
org.apache.hadoop.hdfs.web.TestWebHdfsFileSystemContract#testOpenNonExistFile@;@525@;@532@;@3907@;@3907@;@0@;@1642@;@1782@;@29@;@29m 31s
org.apache.hadoop.hdfs.TestParallelRead#testParallelNoChecksums@;@522@;@526@;@1@;@1@;@0@;@15173@;@15173@;@97@;@16m 4s
org.apache.hadoop.fs.viewfs.TestViewFsAtHdfsRoot#testResolvePathThroughMountPoints@;@523@;@539@;@320@;@291@;@5@;@12521@;@15559@;@108@;@5m 28s
org.apache.hadoop.hdfs.server.datanode.TestBPOfferService#testBPInitErrorHandling@;@77@;@77@;@2405@;@2398@;@1@;@3948@;@4403@;@50@;@29m 49s
org.apache.hadoop.hdfs.TestDecommissionWithStriped#testFileSmallerThanOneStripe@;@529@;@540@;@4071@;@0@;@16@;@2299@;@4208@;@126@;@29m 26s
org.apache.hadoop.hdfs.TestDecommissionWithStriped#testFileChecksumAfterDecommission@;@529@;@539@;@1614@;@0@;@15@;@2172@;@4186@;@125@;@29m 25s
org.apache.hadoop.hdfs.server.namenode.TestFSNamesystem#testUniqueEditDirs@;@30@;@30@;@5562@;@5562@;@0@;@1736@;@1736@;@3@;@29m 55s
org.apache.hadoop.hdfs.TestDecommissionWithStripedBackoffMonitor#testDecommissionWithBusyNode@;@531@;@542@;@1580@;@0@;@16@;@2177@;@4193@;@127@;@29m 22s
org.apache.hadoop.fs.TestFcHdfsCreateMkdir#testMkdirRecursiveWithNonExistingDir@;@523@;@523@;@3371@;@3371@;@0@;@5669@;@7968@;@1@;@29m 33s
org.apache.hadoop.hdfs.server.namenode.TestReencryptionWithKMS#testRestartAfterReencrypt@;@628@;@628@;@6@;@0@;@5@;@1828@;@1964@;@43@;@12s
org.apache.hadoop.fs.TestSymlinkHdfsFileSystem#testCreateLinkViaLink@;@531@;@532@;@2259@;@2259@;@0@;@13828@;@15682@;@5@;@29m 35s
org.apache.hadoop.hdfs.TestSnapshotCommands#testAllowSnapshot@;@525@;@526@;@3728@;@1@;@1@;@6960@;@9195@;@10@;@29m 36s
org.apache.hadoop.fs.TestSymlinkHdfsFileContext#testRenameSymlinkToItself@;@532@;@532@;@2308@;@2308@;@0@;@12516@;@14361@;@2@;@29m 33s
org.apache.hadoop.hdfs.server.datanode.checker.TestStorageLocationChecker#testInvalidConfigurationValues@;@31@;@31@;@5344@;@4425@;@4@;@2550@;@2623@;@10@;@29m 53s
org.apache.hadoop.fs.viewfs.TestViewFsAtHdfsRoot#testInternalCreate2@;@523@;@536@;@2532@;@0@;@2@;@12516@;@14715@;@16@;@29m 31s
org.apache.hadoop.hdfs.TestDecommissionWithStriped#testDecommissionWithBusyNode@;@529@;@540@;@3036@;@0@;@16@;@2022@;@4198@;@126@;@29m 25s
org.apache.hadoop.hdfs.qjournal.server.TestJournalNode#testJournalCommonDirAcrossNameSpace@;@93@;@177@;@222@;@0@;@14@;@5923@;@9192@;@152@;@16m 56s
org.apache.hadoop.hdfs.TestDecommission#testDecommission@;@368@;@381@;@1734@;@0@;@19@;@1992@;@4103@;@151@;@29m 47s
org.apache.hadoop.fs.TestSWebHdfsFileContextMainOperations#testGlobStatusWithMultipleMatchesOfSingleChar@;@548@;@548@;@1775@;@1775@;@0@;@12312@;@13604@;@2@;@29m 25s
org.apache.hadoop.hdfs.server.namenode.snapshot.TestSnapshotDeletion#testDeleteSnapshot1@;@535@;@546@;@3113@;@0@;@14@;@2230@;@3698@;@115@;@29m 27s
org.apache.hadoop.hdfs.TestDFSPermission#testImmutableFsPermission@;@20@;@530@;@214@;@1@;@5@;@16601@;@19878@;@495@;@29m 36s
org.apache.hadoop.hdfs.server.blockmanagement.TestDatanodeManager#testNumVersionsCorrectAfterReregister@;@61@;@63@;@5091@;@4474@;@3@;@2059@;@2977@;@35@;@29m 47s
org.apache.hadoop.hdfs.TestLeaseRecovery#testLeaseRecoveryAndAppendWithViewDFS@;@530@;@541@;@3473@;@0@;@14@;@2253@;@3695@;@116@;@29m 41s
org.apache.hadoop.fs.permission.TestStickyBit#testMovingFiles@;@525@;@525@;@2397@;@2397@;@0@;@12961@;@15247@;@4@;@29m 31s
org.apache.hadoop.hdfs.TestHDFSFileSystemContract#testWriteReadAndDeleteHalfABlock@;@526@;@526@;@4503@;@0@;@1@;@1651@;@1800@;@6@;@29m 41s
org.apache.hadoop.hdfs.TestQuota#testBlockAllocationAdjustsUsageConservatively@;@531@;@532@;@2670@;@2670@;@0@;@19044@;@19663@;@11@;@29m 31s
org.apache.hadoop.hdfs.web.TestWebHdfsFileSystemContract#testMkdirsFailsForSubdirectoryOfExistingFile@;@525@;@532@;@3724@;@0@;@1@;@1642@;@1782@;@28@;@29m 29s
org.apache.hadoop.hdfs.server.datanode.metrics.TestDataNodeOutlierDetectionViaMetrics#testOutlierIsDetected@;@1@;@1@;@11@;@3@;@5@;@1631@;@1632@;@1@;@27m 2s
org.apache.hadoop.hdfs.server.blockmanagement.TestDatanodeManager#testGetBlockLocationConsiderLoad@;@61@;@63@;@3866@;@0@;@7@;@2063@;@3301@;@36@;@29m 48s
org.apache.hadoop.hdfs.qjournal.client.TestQuorumJournalManager#testSelectViaRpcWithoutDurableTransactions@;@135@;@147@;@54@;@0@;@12@;@4834@;@7715@;@71@;@12m 29s
org.apache.hadoop.hdfs.server.namenode.snapshot.TestRenameWithSnapshots#testRenameDirAcrossSnapshottableDirs@;@526@;@526@;@234@;@0@;@6@;@16519@;@20552@;@500@;@29m 34s
org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.TestLazyPersistLockedMemory#testReleaseOnFileDeletion@;@527@;@538@;@2134@;@0@;@14@;@1648@;@1807@;@120@;@29m 35s
org.apache.hadoop.hdfs.server.namenode.snapshot.TestOpenFilesWithSnapshot#testOpenFileWritingAcrossSnapDeletion@;@531@;@542@;@916@;@0@;@12@;@2267@;@3557@;@116@;@29m 4s
org.apache.hadoop.fs.viewfs.TestViewFileSystemAtHdfsRoot#testRenameAcrossMounts4@;@525@;@540@;@2596@;@0@;@1@;@12179@;@14962@;@18@;@29m 33s
org.apache.hadoop.hdfs.server.namenode.TestEnabledECPolicies#testChangeDefaultPolicy@;@3@;@3@;@4702@;@4702@;@0@;@1631@;@1631@;@3@;@29m 55s
org.apache.hadoop.fs.contract.hdfs.TestHDFSContractOpen#testFsIsEncrypted@;@522@;@526@;@3504@;@3504@;@0@;@5773@;@8266@;@97@;@29m 35s
org.apache.hadoop.fs.TestWebHdfsFileContextMainOperations#testDeleteEmptyDirectory@;@529@;@529@;@2915@;@2915@;@0@;@10813@;@11469@;@2@;@29m 27s
org.apache.hadoop.hdfs.server.namenode.TestNameNodeMetricsLogger#testMetricsLoggerOnByDefault@;@120@;@139@;@88@;@0@;@16@;@1643@;@2279@;@124@;@1m 16s
org.apache.hadoop.hdfs.web.TestWebHDFS#testECPolicyCommands@;@428@;@441@;@2435@;@0@;@14@;@2208@;@3554@;@115@;@29m 41s
org.apache.hadoop.fs.TestSymlinkHdfsFileSystem#testSetTimesSymlinkToFile@;@531@;@531@;@1858@;@1858@;@0@;@12750@;@14689@;@4@;@29m 31s
org.apache.hadoop.hdfs.server.namenode.ha.TestRetryCacheWithHA#testRemoveXAttr@;@623@;@634@;@1187@;@0@;@14@;@2338@;@3749@;@176@;@29m 28s
org.apache.hadoop.fs.viewfs.TestViewFsLinkFallback#testMkdirShouldCreateParentDirInFallbackWhenMountDirExist@;@611@;@619@;@2428@;@0@;@1@;@5074@;@8248@;@7@;@29m 18s
org.apache.hadoop.hdfs.server.datanode.checker.TestDatasetVolumeCheckerTimeout#testDiskCheckTimeout@;@1@;@3@;@3213@;@3212@;@1@;@2443@;@2443@;@3@;@29m 54s
org.apache.hadoop.hdfs.server.namenode.TestEnabledECPolicies#testGetPolicies@;@3@;@3@;@3827@;@3827@;@0@;@1631@;@1631@;@3@;@29m 54s
org.apache.hadoop.hdfs.TestLeaseRecovery2#testHardLeaseRecovery@;@1@;@526@;@238@;@1@;@5@;@16624@;@25733@;@496@;@29m 33s
org.apache.hadoop.hdfs.server.namenode.TestFileJournalManager#testReadFromStream@;@47@;@47@;@3994@;@0@;@5@;@1878@;@1921@;@3@;@29m 43s
org.apache.hadoop.fs.TestSymlinkHdfsFileSystem#testRenameDirToSymlinkToFile@;@531@;@531@;@1540@;@1540@;@0@;@12783@;@14659@;@4@;@29m 26s
org.apache.hadoop.hdfs.server.namenode.TestFsck#testFsckFileNotFound@;@14@;@14@;@4228@;@4228@;@0@;@2383@;@2383@;@14@;@29m 46s
org.apache.hadoop.hdfs.qjournal.client.TestQuorumJournalManager#testReaderWhileAnotherWrites@;@136@;@149@;@57@;@0@;@11@;@5927@;@8713@;@104@;@23m 41s
org.apache.hadoop.fs.TestHDFSFileContextMainOperations#testGlobStatusWithMultipleWildCardMatches@;@523@;@524@;@2189@;@2189@;@0@;@6740@;@8865@;@4@;@29m 29s
org.apache.hadoop.fs.viewfs.TestViewFsHdfs#testInternalMkdirExisting1@;@523@;@536@;@2969@;@0@;@2@;@12575@;@14490@;@16@;@29m 34s
org.apache.hadoop.hdfs.TestEncryptionZonesWithKMS#testBasicOperationsRootDir@;@626@;@627@;@11@;@0@;@7@;@1976@;@2416@;@137@;@23s
org.apache.hadoop.fs.viewfs.TestViewFileSystemLinkFallback#testInternalRename2@;@611@;@627@;@1785@;@0@;@1@;@12928@;@14948@;@19@;@29m 19s
org.apache.hadoop.hdfs.web.TestWebHdfsFileSystemContract#testZeroByteFilesAreFiles@;@525@;@532@;@3257@;@3257@;@0@;@5946@;@6118@;@116@;@29m 31s
org.apache.hadoop.hdfs.server.namenode.TestClusterId#testFormatWithNoClusterIdOption@;@2@;@2@;@5276@;@5276@;@0@;@1881@;@1882@;@2@;@29m 56s
org.apache.hadoop.hdfs.qjournal.client.TestQuorumJournalManager#testOutOfSyncAtBeginningOfSegment2@;@141@;@153@;@16@;@0@;@8@;@4428@;@7511@;@71@;@36s
org.apache.hadoop.hdfs.server.namenode.ha.TestObserverReadProxyProvider#testObserverToActive@;@35@;@37@;@13455@;@2337@;@3@;@2174@;@2565@;@19@;@29m 53s
org.apache.hadoop.hdfs.server.datanode.checker.TestStorageLocationChecker#testFailedLocationsAboveThreshold@;@31@;@31@;@5280@;@4277@;@1@;@2260@;@2610@;@6@;@29m 53s
org.apache.hadoop.fs.TestHDFSFileContextMainOperations#testWriteReadAndDeleteOneAndAHalfBlocks@;@523@;@525@;@2174@;@2174@;@0@;@13546@;@15335@;@6@;@29m 34s
org.apache.hadoop.hdfs.server.namenode.TestNameNodeAcl#testSetAclOnlyAccess@;@522@;@525@;@3089@;@3089@;@0@;@7894@;@10034@;@96@;@29m 36s
org.apache.hadoop.hdfs.TestDFSClientExcludedNodes#testExcludedNodesForgiveness@;@538@;@549@;@2413@;@0@;@14@;@2298@;@3682@;@118@;@29m 36s
org.apache.hadoop.fs.TestFcHdfsCreateMkdir#testCreateNonRecursiveWithNonExistingDir@;@523@;@523@;@2960@;@2960@;@0@;@5939@;@8159@;@1@;@29m 32s
org.apache.hadoop.hdfs.web.TestFSMainOperationsWebHdfs#testGlobStatusSomeMatchesInDirectories@;@531@;@532@;@3016@;@3016@;@0@;@12910@;@15216@;@2@;@29m 32s
org.apache.hadoop.fs.TestWebHdfsFileContextMainOperations#testRenameFileToItself@;@529@;@529@;@1664@;@1664@;@0@;@18588@;@20210@;@93@;@29m 31s
org.apache.hadoop.hdfs.server.namenode.ha.TestHASafeMode#testOpenFileWhenNNAndClientCrashAfterAddBlock@;@630@;@641@;@2483@;@0@;@13@;@2259@;@3737@;@173@;@29m 27s
org.apache.hadoop.fs.viewfs.TestViewFileSystemLinkFallback#testInternalRenameToSlash@;@611@;@627@;@1851@;@0@;@1@;@12943@;@14408@;@19@;@29m 13s
org.apache.hadoop.hdfs.web.TestWebHdfsUrl#testWebHdfsBackwardCompatibleSpecialCharacterFile@;@527@;@538@;@2504@;@0@;@13@;@2466@;@3789@;@117@;@29m 37s
org.apache.hadoop.fs.contract.hdfs.TestHDFSContractMultipartUploader#testCompleteEmptyUploadID@;@522@;@526@;@2500@;@2500@;@0@;@11564@;@13588@;@97@;@29m 35s
org.apache.hadoop.hdfs.server.namenode.TestFavoredNodesEndToEnd#testFavoredNodesEndToEndForAppend@;@531@;@531@;@3768@;@0@;@1@;@5837@;@6584@;@0@;@29m 22s
org.apache.hadoop.fs.viewfs.TestViewFileSystemLinkMergeSlash#testOperationsThroughMountLinksInternal@;@611@;@628@;@1740@;@0@;@1@;@12840@;@14401@;@20@;@29m 17s
org.apache.hadoop.hdfs.server.namenode.ha.TestStandbyBlockManagement#testInvalidateBlock@;@623@;@634@;@2106@;@0@;@14@;@2235@;@3593@;@173@;@29m 39s
org.apache.hadoop.fs.TestSymlinkHdfsFileSystem#testAccessDirViaSymlink@;@531@;@531@;@2805@;@2805@;@0@;@6652@;@8822@;@2@;@29m 35s
org.apache.hadoop.hdfs.TestDFSShell#testAppendToFileBadArgs@;@525@;@526@;@3224@;@0@;@1@;@1855@;@6305@;@0@;@29m 33s
org.apache.hadoop.hdfs.server.namenode.TestDiskspaceQuotaUpdate#testQuotaUpdateWithFileCreate@;@522@;@525@;@1816@;@1816@;@0@;@12701@;@15489@;@95@;@29m 29s
org.apache.hadoop.hdfs.server.blockmanagement.TestBlockManager#testBasicReplication@;@100@;@118@;@173@;@0@;@9@;@2542@;@3144@;@79@;@29m 48s
org.apache.hadoop.hdfs.server.blockmanagement.TestBlockManager#testSafeModeIBR@;@99@;@117@;@118@;@0@;@7@;@2824@;@3184@;@89@;@29m 33s
org.apache.hadoop.security.TestPermissionSymlinks#testAclReadTargetNotReadable@;@525@;@526@;@1907@;@1907@;@0@;@14067@;@15921@;@93@;@29m 33s
org.apache.hadoop.hdfs.server.namenode.TestFsck#testFsckReplicaDetails@;@525@;@525@;@3489@;@0@;@1@;@1765@;@1872@;@8@;@29m 28s
org.apache.hadoop.hdfs.qjournal.client.TestQuorumJournalManager#testFormat@;@134@;@146@;@50@;@0@;@10@;@6804@;@7648@;@71@;@42s
org.apache.hadoop.fs.permission.TestStickyBit#testStickyBitRecursiveDeleteFile@;@525@;@525@;@2164@;@2164@;@0@;@13197@;@15411@;@4@;@29m 32s
org.apache.hadoop.hdfs.server.namenode.TestFileJournalManager#testExcludeInProgressStreams@;@47@;@47@;@4822@;@0@;@4@;@1717@;@1912@;@3@;@29m 53s
org.apache.hadoop.hdfs.TestSetTimes#testGetBlockLocationsOnlyUsesReadLock@;@421@;@434@;@1271@;@0@;@14@;@2207@;@3558@;@116@;@29m 43s
org.apache.hadoop.fs.TestWebHdfsFileContextMainOperations#testBuilderCreateAppendExistingFile@;@529@;@529@;@3162@;@0@;@1@;@12691@;@14650@;@93@;@29m 32s
org.apache.hadoop.hdfs.TestIsMethodSupported#testInterDatanodeProtocol@;@522@;@522@;@3327@;@3327@;@0@;@4025@;@6286@;@13@;@29m 37s
org.apache.hadoop.fs.viewfs.TestViewFileSystemLinkFallback#testCloseChildrenFileSystem@;@611@;@629@;@1687@;@0@;@1@;@12850@;@15010@;@19@;@29m 16s
org.apache.hadoop.hdfs.TestBlockStoragePolicy#testSetStoragePolicy@;@2@;@657@;@139@;@21@;@4@;@16582@;@26809@;@625@;@29m 32s
org.apache.hadoop.fs.TestSymlinkHdfsFileContext#testSetTimesSymlinkToDir@;@532@;@532@;@3168@;@3168@;@0@;@6492@;@8750@;@1@;@29m 29s
org.apache.hadoop.hdfs.server.namenode.ha.TestObserverNode#testObserverNodeSafeModeWithBlockLocations@;@695@;@723@;@4@;@0@;@1@;@8670@;@8969@;@23@;@28m 16s
org.apache.hadoop.hdfs.tools.TestECAdmin#testRS63MinDN@;@525@;@536@;@3405@;@0@;@15@;@1768@;@1897@;@115@;@29m 42s
org.apache.hadoop.hdfs.qjournal.server.TestJournalNodeRespectsBindHostKeys#testRpcBindHostKey@;@83@;@99@;@47@;@0@;@12@;@3278@;@8328@;@83@;@3m 54s
org.apache.hadoop.hdfs.crypto.TestHdfsCryptoStreams#testWrite@;@529@;@529@;@1314@;@1314@;@0@;@13107@;@14212@;@2@;@29m 35s
org.apache.hadoop.fs.TestSymlinkHdfsFileSystem#testRecursiveLinks@;@531@;@531@;@2087@;@2087@;@0@;@5961@;@8225@;@3@;@29m 34s
org.apache.hadoop.hdfs.TestDFSShell#testSetXAttrCaseSensitivity@;@525@;@526@;@2837@;@2837@;@0@;@5418@;@7887@;@11@;@29m 34s
org.apache.hadoop.hdfs.server.namenode.TestSaveNamespace#testSaveNamespaceWithRenamedLease@;@525@;@536@;@2464@;@0@;@14@;@2249@;@3691@;@115@;@29m 39s
org.apache.hadoop.hdfs.TestDFSUtil#testGetNamenodeWebAddr@;@19@;@19@;@4681@;@4681@;@0@;@1777@;@1787@;@9@;@29m 55s
org.apache.hadoop.hdfs.server.datanode.TestDataNodeMultipleRegistrations#testFedSingleNN@;@528@;@539@;@3648@;@0@;@14@;@2208@;@3690@;@115@;@29m 43s
org.apache.hadoop.hdfs.tools.TestDFSHAAdminMiniCluster#testTryFailoverToSafeMode@;@516@;@529@;@2519@;@0@;@14@;@2231@;@3591@;@171@;@29m 47s
org.apache.hadoop.hdfs.web.TestWebHDFSXAttr#testRemoveXAttr@;@522@;@529@;@3349@;@0@;@2@;@23146@;@23159@;@480@;@29m 28s
org.apache.hadoop.hdfs.TestDecommissionWithStriped#testDecommissionTwoNodes@;@529@;@540@;@3601@;@0@;@14@;@2169@;@4226@;@126@;@29m 22s
org.apache.hadoop.hdfs.TestDecommissionWithStripedBackoffMonitor#testFileFullBlockGroup@;@531@;@542@;@1420@;@0@;@13@;@2872@;@4205@;@127@;@29m 19s
org.apache.hadoop.hdfs.web.TestFSMainOperationsWebHdfs#testRenameNonExistentPath@;@533@;@534@;@3038@;@3038@;@0@;@11972@;@14704@;@3@;@29m 32s
org.apache.hadoop.fs.TestWebHdfsFileContextMainOperations#testGlobStatusWithMultipleMatchesOfSingleChar@;@529@;@529@;@2728@;@2728@;@0@;@9195@;@12763@;@2@;@29m 33s
org.apache.hadoop.hdfs.TestParallelRead#testParallelReadCopying@;@522@;@526@;@2@;@2@;@0@;@15213@;@15316@;@97@;@22m 24s
org.apache.hadoop.hdfs.TestParallelRead#testParallelReadMixed@;@522@;@526@;@2@;@2@;@0@;@15150@;@15366@;@97@;@21m 42s
org.apache.hadoop.hdfs.server.namenode.TestFsck#testFsck@;@525@;@525@;@3628@;@0@;@1@;@1764@;@1897@;@8@;@29m 31s
org.apache.hadoop.hdfs.server.sps.TestExternalStoragePolicySatisfier#testChooseInSameDatanodeWithONESSDShouldNotChooseIfNoSpace@;@537@;@546@;@2262@;@0@;@15@;@2385@;@3733@;@118@;@29m 17s
org.apache.hadoop.fs.viewfs.TestViewFileSystemOverloadSchemeWithHdfsScheme#testNflyRepair@;@522@;@537@;@1494@;@1494@;@0@;@14704@;@16494@;@111@;@29m 33s
org.apache.hadoop.fs.viewfs.TestViewFileSystemOverloadSchemeWithHdfsScheme#testAccessViewFsPathWithoutAuthority@;@522@;@541@;@3054@;@3054@;@0@;@7037@;@9152@;@114@;@29m 35s
org.apache.hadoop.hdfs.qjournal.server.TestJournalNode#testEdits@;@93@;@107@;@2@;@0@;@2@;@4385@;@4420@;@35@;@4s
org.apache.hadoop.fs.TestWebHdfsFileContextMainOperations#testCreateFlagOverwriteNonExistingFile@;@529@;@529@;@2920@;@0@;@1@;@10918@;@11710@;@2@;@29m 32s
org.apache.hadoop.fs.TestWebHdfsFileContextMainOperations#testGetFileContext1@;@529@;@529@;@2042@;@2020@;@1@;@14752@;@15588@;@94@;@29m 31s
org.apache.hadoop.fs.TestSymlinkHdfsFileSystem#testListStatusUsingLink@;@531@;@531@;@2103@;@2103@;@0@;@12703@;@14668@;@4@;@29m 34s
org.apache.hadoop.hdfs.server.namenode.TestDiskspaceQuotaUpdate#testUpdateQuotaForAppend@;@522@;@525@;@1644@;@1644@;@0@;@14129@;@16683@;@95@;@29m 28s
org.apache.hadoop.hdfs.server.namenode.ha.TestRetryCacheWithHA#testAddCacheDirectiveInfo@;@623@;@634@;@1177@;@0@;@14@;@2193@;@3696@;@176@;@29m 24s
org.apache.hadoop.fs.TestSymlinkHdfsFileContext#testRenameDirToSymlinkToFile@;@532@;@532@;@1837@;@1837@;@0@;@12827@;@14666@;@2@;@29m 36s
org.apache.hadoop.fs.TestSymlinkHdfsFileContext#testRenameDirToSymlinkToDir@;@532@;@532@;@2870@;@2870@;@0@;@6439@;@8665@;@1@;@29m 35s
org.apache.hadoop.fs.TestHDFSFileContextMainOperations#testRenameWithQuota@;@523@;@527@;@1422@;@1422@;@0@;@13634@;@15981@;@98@;@29m 32s
org.apache.hadoop.fs.viewfs.TestViewFileSystemLinkMergeSlash#testFileStatusOnMountLink@;@611@;@628@;@1842@;@0@;@1@;@12977@;@15016@;@20@;@29m 21s
org.apache.hadoop.fs.viewfs.TestViewFileSystemOverloadSchemeWithHdfsScheme#testWithLinkFallBack@;@522@;@539@;@2837@;@2837@;@0@;@7889@;@10875@;@108@;@29m 34s
org.apache.hadoop.hdfs.tools.TestDFSHAAdmin#testTransitionToStandby@;@67@;@67@;@4972@;@4972@;@0@;@2657@;@2658@;@64@;@29m 54s
org.apache.hadoop.fs.viewfs.TestViewFsHdfs#testResolvePathDanglingLink@;@523@;@540@;@843@;@0@;@6@;@12541@;@15273@;@109@;@19m 9s
org.apache.hadoop.hdfs.client.impl.TestBlockReaderIoProvider#testSlowShortCircuitReadsIsRecorded@;@64@;@67@;@5076@;@4504@;@4@;@1792@;@2450@;@67@;@29m 54s
org.apache.hadoop.hdfs.server.namenode.TestFileContextAcl#testRemoveDefaultAclOnlyAccess@;@522@;@526@;@3366@;@0@;@2@;@19136@;@19220@;@460@;@29m 34s
org.apache.hadoop.hdfs.qjournal.client.TestQuorumJournalManager#testInProgressRecovery@;@135@;@147@;@32@;@0@;@11@;@6879@;@7595@;@71@;@29m 29s
org.apache.hadoop.fs.viewfs.TestViewFsLinkFallback#testMkdirWithFallbackLinkWithMountPathMatchingDirExist@;@611@;@619@;@2431@;@0@;@1@;@5073@;@8246@;@7@;@29m 19s
org.apache.hadoop.hdfs.web.TestWebHDFSAcl#testGetAclStatusRequiresTraverseOrSuper@;@522@;@529@;@1877@;@1877@;@0@;@17990@;@18615@;@117@;@29m 31s
org.apache.hadoop.fs.viewfs.TestViewFsHdfs#testInternalMkdirExisting2@;@523@;@536@;@3043@;@0@;@2@;@12510@;@14489@;@16@;@29m 33s
org.apache.hadoop.hdfs.TestEncryptionZonesWithKMS#testBasicOperations@;@627@;@628@;@4@;@0@;@3@;@1819@;@1819@;@45@;@8s
org.apache.hadoop.fs.TestWebHdfsFileContextMainOperations#testCreateFlagCreateAppendNonExistingFile@;@529@;@529@;@1929@;@1929@;@0@;@17913@;@19687@;@93@;@29m 28s
org.apache.hadoop.fs.viewfs.TestViewFileSystemLinkFallback#testUsed@;@611@;@627@;@1707@;@0@;@1@;@12952@;@14977@;@19@;@29m 14s
org.apache.hadoop.hdfs.web.TestWebHdfsUrl#testSecureProxyAuthParamsInUrl@;@43@;@45@;@3248@;@3248@;@0@;@3070@;@3092@;@31@;@29m 50s
org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.TestFsDatasetImpl#testTransferAndNativeCopyMetrics@;@528@;@530@;@3818@;@0@;@3@;@2664@;@2781@;@63@;@29m 36s
org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.TestFsDatasetImpl#testMoveBlockFailure@;@526@;@526@;@3737@;@0@;@3@;@2666@;@2918@;@61@;@29m 37s
org.apache.hadoop.hdfs.TestViewDistributedFileSystemWithMountLinks#testMountLinkWithLocalAndHDFS@;@522@;@539@;@2858@;@2858@;@0@;@8070@;@10125@;@112@;@29m 33s
org.apache.hadoop.hdfs.server.namenode.TestSaveNamespace#testCrashInAllImageDirs@;@225@;@238@;@1757@;@0@;@14@;@2216@;@3591@;@110@;@29m 42s
org.apache.hadoop.hdfs.TestDecommissionWithStriped#testDecommissionWithFailedReplicating@;@529@;@540@;@3774@;@0@;@15@;@2296@;@4195@;@126@;@29m 27s
org.apache.hadoop.hdfs.server.datanode.TestSimulatedFSDataset#testInjectionNonEmpty@;@35@;@35@;@4181@;@4181@;@0@;@2595@;@2599@;@8@;@29m 53s
org.apache.hadoop.hdfs.server.namenode.TestFileContextAcl#testDefaultMinimalAclNewFile@;@522@;@526@;@2789@;@2789@;@0@;@8234@;@11224@;@97@;@29m 35s
org.apache.hadoop.hdfs.server.namenode.TestFileContextAcl#testSetAclMinimal@;@522@;@526@;@3097@;@3097@;@0@;@7994@;@10091@;@97@;@29m 35s
org.apache.hadoop.hdfs.web.TestFSMainOperationsWebHdfs#testRenameFileAsExistingFile@;@531@;@532@;@1523@;@1523@;@0@;@21268@;@22057@;@93@;@29m 23s
org.apache.hadoop.hdfs.server.namenode.TestGetBlockLocations#testResolveReservedPath@;@195@;@208@;@189@;@0@;@9@;@2846@;@3500@;@104@;@29m 39s
org.apache.hadoop.hdfs.server.namenode.ha.TestRetryCacheWithHA#testRename@;@623@;@634@;@2542@;@0@;@13@;@2253@;@3722@;@176@;@29m 34s
