test_name,minConfigSize,maxConfigSize,num_of_executed_rounds,num_of_valid_rounds,unique_failures,init_coverage,total_coverage,fuzzing_time
org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.TestFsDatasetImpl#testAddVolumeWithSameStorageUuid,528,528,1815,0,2,0,0,14m 39s
org.apache.hadoop.hdfs.server.namenode.TestNameNodeMXBean#testNNDirectorySize,521,521,1961,0,4,0,0,14m 39s
org.apache.hadoop.hdfs.server.blockmanagement.TestPendingDataNodeMessages#testPendingDataNodeMessagesWithEC,624,624,1892,0,4,0,0,14m 39s
org.apache.hadoop.hdfs.server.namenode.ha.TestBootstrapStandby#testSharedEditsMissingLogs,546,546,2055,0,4,0,0,14m 41s
org.apache.hadoop.hdfs.tools.TestECAdmin#testXOR21MinRacks,525,525,1858,0,4,0,0,14m 39s
org.apache.hadoop.fs.contract.hdfs.TestHDFSContractOpen#testChainedFailureAwaitFuture,522,526,1543,1543,0,4152,6776,14m 32s
org.apache.hadoop.hdfs.web.TestFSMainOperationsWebHdfs#testMkdirs,531,532,1559,1559,0,11631,14059,14m 29s
org.apache.hadoop.hdfs.web.TestFSMainOperationsWebHdfs#testRenameNonExistentPath,531,532,1583,1583,0,11428,13815,14m 30s
org.apache.hadoop.hdfs.web.TestFSMainOperationsWebHdfs#testListStatusFilterWithNoMatches,531,532,1491,1491,0,11754,14170,14m 30s
org.apache.hadoop.hdfs.TestIsMethodSupported#testRefreshAuthorizationPolicyProtocol,522,522,1630,1630,0,3591,5809,14m 35s
org.apache.hadoop.hdfs.TestQuota#testQuotaCommandsWithURI,531,531,1688,1688,0,4654,7205,14m 34s
org.apache.hadoop.fs.contract.hdfs.TestHDFSContractRename#testRenamePopulatesDirectoryAncestors,522,526,1782,1782,0,1492,7503,14m 34s
org.apache.hadoop.fs.TestHDFSFileContextMainOperations#testDeleteEmptyDirectory,523,524,1623,1623,0,5403,7668,14m 33s
org.apache.hadoop.fs.TestHDFSFileContextMainOperations#testOpenFileUnknownOption,523,525,1647,1647,0,4836,7168,14m 33s
org.apache.hadoop.hdfs.server.namenode.TestNameNodeAcl#testDefaultAclNewFile,522,525,1680,1680,0,7937,10107,14m 34s
org.apache.hadoop.fs.viewfs.TestViewFileSystemOverloadSchemeWithHdfsScheme#testViewFsOverloadSchemeWithNoInnerCacheAndHdfsTargets,522,539,1624,1624,0,4270,6547,14m 34s
org.apache.hadoop.hdfs.web.TestWebHDFSAcl#testSetPermissionOnlyDefault,522,529,1436,1436,0,12168,14631,14m 32s
org.apache.hadoop.fs.TestSWebHdfsFileContextMainOperations#testGlobStatusWithNoMatchesInPath,548,548,1028,1028,0,11353,11908,14m 22s
org.apache.hadoop.fs.TestSWebHdfsFileContextMainOperations#testGlobStatusFilterWithEmptyPathResults,548,548,1141,1141,0,9263,12031,14m 25s
org.apache.hadoop.fs.TestSWebHdfsFileContextMainOperations#testRenameDirectoryToItself,548,548,1031,1031,0,10874,11348,14m 24s
org.apache.hadoop.fs.TestSWebHdfsFileContextMainOperations#testGlobStatusFilterWithMultipleWildCardMatchesAndTrivialFilter,548,548,1205,1205,0,11472,11960,14m 23s
org.apache.hadoop.fs.TestSymlinkHdfsFileSystem#testCreateLinkViaLink,531,532,864,864,0,13354,15191,14m 33s
org.apache.hadoop.hdfs.TestSnapshotCommands#testSnapshotCommandsWithURI,525,529,1391,1391,0,5985,15419,14m 32s
org.apache.hadoop.fs.contract.hdfs.TestHDFSContractRename#testRenameNewFileSameDir,522,527,1082,1082,0,11639,13625,14m 30s
org.apache.hadoop.fs.TestSymlinkHdfsFileContext#testStatNonLinks,532,532,1018,1018,0,11560,13533,14m 33s
org.apache.hadoop.fs.TestSymlinkHdfsFileContext#testSetTimesSymlinkToFile,532,532,1075,1075,0,13011,14148,14m 20s
org.apache.hadoop.fs.TestSymlinkHdfsFileContext#testCreateLinkToDot,532,532,1206,1206,0,11899,13864,14m 34s
org.apache.hadoop.fs.TestSymlinkHdfsFileContext#testListStatusUsingLink,532,532,1113,1113,0,12190,14116,14m 32s
org.apache.hadoop.fs.TestSymlinkHdfsFileContext#testAccessFileViaInterSymlinkRelTarget,532,532,1128,1128,0,12284,14163,14m 34s
org.apache.hadoop.hdfs.TestListFilesInFileContext#testSetUp,523,524,1663,0,2,0,0,14m 36s
org.apache.hadoop.hdfs.server.namenode.snapshot.TestSnapshot#testSnapshotOpsOnRootReservedPath,531,531,1625,0,4,0,0,14m 32s
org.apache.hadoop.hdfs.server.namenode.snapshot.TestSnapshot#testSnapshotOpsOnReservedPath,531,531,1764,0,4,0,0,14m 33s
org.apache.hadoop.hdfs.TestPread#testHedgedPreadDFSBasic,526,526,1812,0,4,0,0,14m 34s
org.apache.hadoop.hdfs.server.namenode.TestAddBlockRetry#testAddBlockRetryShouldReturnBlockWithLocations,528,528,1656,0,4,0,0,14m 33s
org.apache.hadoop.hdfs.TestDFSShell#testChmod,525,526,1818,0,2,0,0,14m 32s
org.apache.hadoop.hdfs.server.namenode.TestFsck#testFsckOpenECFiles,526,526,1762,0,2,0,0,14m 35s
org.apache.hadoop.hdfs.server.namenode.TestFsck#testFsckWithMaintenanceReplicas,525,525,1834,0,2,0,0,14m 34s
org.apache.hadoop.hdfs.server.namenode.TestFsck#testFsck,525,525,1685,0,2,0,0,14m 34s
org.apache.hadoop.hdfs.TestDecommissionWithBackoffMonitor#testDecommission2,556,556,1618,0,6,0,0,14m 33s
org.apache.hadoop.hdfs.server.namenode.TestFSImageWithSnapshot#testSnapshotOnRoot,525,525,1586,0,4,0,0,14m 35s
org.apache.hadoop.fs.TestGlobPaths#testOnFileSystem,526,527,1899,0,2,0,0,14m 35s
org.apache.hadoop.hdfs.server.blockmanagement.TestSequentialBlockId#testTriggerBlockIdCollision,525,525,1886,0,4,0,0,14m 42s
org.apache.hadoop.hdfs.server.namenode.ha.TestBootstrapAliasmap#testAliasmapBootstrap,545,545,2179,0,4,0,0,14m 41s
org.apache.hadoop.hdfs.TestHFlush#testHFlushInterrupted,526,526,2092,0,4,0,0,14m 41s
org.apache.hadoop.hdfs.server.namenode.ha.TestDFSUpgradeWithHA#testRollbackWithNfs,540,540,2082,0,4,0,0,14m 40s
org.apache.hadoop.hdfs.TestHDFSFileSystemContract#testWriteReadAndDeleteTwoBlocks,526,526,1991,0,2,0,0,14m 41s
org.apache.hadoop.hdfs.TestHDFSFileSystemContract#testWriteReadAndDeleteOneBlock,526,526,2226,0,2,0,0,14m 41s
org.apache.hadoop.hdfs.web.TestWebHDFS#testSetStoragePolicyWhenPolicyDisabled,425,425,2235,0,4,0,0,14m 41s
org.apache.hadoop.hdfs.server.namenode.ha.TestRetryCacheWithHA#testClientRetryWithFailover,623,623,2121,0,4,0,0,14m 39s
org.apache.hadoop.hdfs.TestFileCreation#testConcurrentFileCreation,526,526,1882,0,4,0,0,14m 41s
org.apache.hadoop.hdfs.server.mover.TestMover#testMoverCliWithFederationHA,681,681,2474,0,4,0,0,14m 41s
org.apache.hadoop.hdfs.qjournal.server.TestJournalNodeSync#testEdits,563,574,185,0,3,0,0,2m 48s
org.apache.hadoop.hdfs.server.namenode.ha.TestHAFsck#testHaFsck,525,525,2089,0,4,0,0,14m 42s
org.apache.hadoop.hdfs.server.namenode.TestFileContextAcl#testUMaskDefaultAclNewFile,522,526,1518,1518,0,7978,10018,14m 34s
org.apache.hadoop.hdfs.TestQuota#testMaxSpaceQuotas,531,531,1440,1440,0,4441,6967,14m 32s
org.apache.hadoop.hdfs.tools.offlineImageViewer.TestOfflineImageViewerForContentSummary#testGetContentSummaryResponseCode,525,525,1514,1514,0,4752,5184,14m 30s
org.apache.hadoop.hdfs.TestViewDistributedFileSystemWithMountLinks#testListStatusOnRootShouldListAllMountLinks,522,539,1646,1646,0,6548,8643,14m 34s
org.apache.hadoop.hdfs.server.blockmanagement.TestDatanodeManager#testPendingRecoveryTasks,61,63,651,638,4,2400,2538,14m 44s
org.apache.hadoop.fs.contract.hdfs.TestHDFSContractCreate#testCreatedFileIsEventuallyVisible,522,526,1549,1549,0,1504,12715,14m 32s
org.apache.hadoop.fs.TestHDFSFileContextMainOperations#testRenameDirectoryToItself,523,524,1364,1364,0,5681,7963,14m 31s
org.apache.hadoop.fs.viewfs.TestViewFileSystemOverloadSchemeWithHdfsScheme#testWithLinkFallBack,522,539,1434,1434,0,7384,10336,14m 34s
org.apache.hadoop.hdfs.web.TestWebHDFSAcl#testDefaultAclNewFileIntermediate,522,529,1284,1284,0,16392,18071,14m 32s
org.apache.hadoop.hdfs.web.TestWebHDFSAcl#testDefaultAclNewDir,522,529,1559,1559,0,12320,14785,14m 33s
org.apache.hadoop.hdfs.web.TestWebHDFSAcl#testRemoveDefaultAclMustBeOwnerOrSuper,522,529,1212,1212,0,15920,17629,14m 29s
org.apache.hadoop.hdfs.TestStoragePolicyPermissionSettings#testStoragePolicyPermissionDisabled,525,525,1341,1341,0,12258,14252,14m 33s
org.apache.hadoop.hdfs.server.namenode.TestFSNamesystemLock#testDetailedHoldMetrics,5,5,5286,5286,0,2090,2524,14m 54s
org.apache.hadoop.hdfs.tools.TestDFSHAAdmin#testGetServiceStatus,67,68,2621,2621,0,2017,2028,14m 53s
org.apache.hadoop.hdfs.tools.TestDFSHAAdmin#testTransitionToStandby,67,68,2666,2666,0,1921,2116,14m 53s
org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.TestReservedSpaceCalculator#testReservedSpacePercentagePerStorageType,4,4,6660,6660,0,1480,1480,14m 54s
org.apache.hadoop.hdfs.server.namenode.metrics.TestTopMetrics#testPresence,4,4,6162,0,7,0,0,14m 54s
org.apache.hadoop.hdfs.server.datanode.TestSimulatedFSDatasetWithMultipleStorages#testMultipleStoragesConfigured,35,35,2711,2711,0,1735,1745,14m 55s
org.apache.hadoop.hdfs.server.datanode.TestSimulatedFSDatasetWithMultipleStorages#testInjectionNonEmpty,35,35,1815,1757,2,2052,2060,14m 54s
org.apache.hadoop.hdfs.server.namenode.ha.TestFailureOfSharedDir#testSharedDirIsAutomaticallyMarkedRequired,31,31,2676,2676,0,1084,1084,14m 54s
org.apache.hadoop.hdfs.qjournal.server.TestJournal#testFormatNonEmptyStorageDirectoriesWhenforceOptionIsTrue,3,3,6902,0,2,0,0,14m 54s
org.apache.hadoop.hdfs.qjournal.server.TestJournal#testJournalLocking,3,3,5768,0,2,0,0,14m 54s
org.apache.hadoop.hdfs.TestDFSUtil#testGetNNUris2,38,41,2730,2730,0,1473,1536,14m 54s
org.apache.hadoop.hdfs.server.common.blockaliasmap.impl.TestInMemoryLevelDBAliasMapClient#testNonExistentBlock,68,68,6157,0,3,0,0,14m 54s
org.apache.hadoop.hdfs.tools.TestDFSHAAdmin#testCheckHealth,67,68,2552,2552,0,2103,2111,14m 53s
org.apache.hadoop.hdfs.tools.TestDFSHAAdmin#testTransitionToObserver,67,68,2770,2770,0,1922,2120,14m 54s
org.apache.hadoop.hdfs.server.datanode.TestSimulatedFSDataset#testInValidBlocks,35,35,2568,2568,0,1872,1877,14m 55s
org.apache.hadoop.hdfs.server.datanode.TestSimulatedFSDataset#testWriteRead,35,35,2077,2077,0,1891,1897,14m 55s
org.apache.hadoop.hdfs.TestPread#testPreadLocalFS,30,30,2382,0,2,0,0,14m 55s
org.apache.hadoop.hdfs.server.namenode.TestFileJournalManager#testManyLogsWithCorruptInprogress,47,47,2658,0,2,0,0,14m 53s
org.apache.hadoop.hdfs.server.namenode.TestFileJournalManager#testFinalizeErrorReportedToNNStorage,47,47,2409,0,2,0,0,14m 54s
org.apache.hadoop.hdfs.TestSeekBug#testSeekBugLocalFS,30,30,2380,0,2,0,0,14m 54s
org.apache.hadoop.hdfs.web.TestWebHdfsUrl#testSimpleProxyAuthParamsInUrl,43,48,2717,2313,5,1817,2022,14m 55s
org.apache.hadoop.hdfs.web.TestWebHdfsUrl#testSimpleAuthParamsInUrl,43,48,2293,1963,5,1879,1996,14m 54s
org.apache.hadoop.hdfs.TestDFSClientRetries#testClientDNProtocolTimeout,57,57,4,0,2,0,0,28s
org.apache.hadoop.hdfs.TestDFSUtil#testErrorMessageForInvalidNameservice,26,26,2587,2587,0,1185,1188,14m 55s
org.apache.hadoop.hdfs.TestQuota#testRename,531,531,1260,1260,0,11914,13399,14m 31s
org.apache.hadoop.fs.TestSymlinkHdfsFileSystem#testCreateFileDirExistingLink,531,531,1031,1031,0,12281,14031,14m 33s
org.apache.hadoop.fs.TestSymlinkHdfsFileSystem#testRenameSymlink,531,532,1031,1031,0,13626,15430,14m 32s
org.apache.hadoop.fs.TestSymlinkHdfsFileSystem#testStatLinkToFile,531,531,1025,1025,0,12304,14080,14m 34s
org.apache.hadoop.hdfs.server.namenode.TestDiskspaceQuotaUpdate#testUpdateQuotaForFSync,522,525,782,782,0,13454,16343,14m 25s
org.apache.hadoop.hdfs.server.blockmanagement.TestDatanodeManager#testgoodScript,61,63,1043,1014,4,2760,2894,14m 48s
org.apache.hadoop.hdfs.server.blockmanagement.TestDatanodeManager#testGetBlockLocationConsiderLoad,61,63,1767,1732,4,2715,2918,14m 48s
org.apache.hadoop.fs.contract.hdfs.TestHDFSContractRename#testRenamePopulatesFileAncestors,522,526,1170,1170,0,10871,12886,14m 31s
org.apache.hadoop.fs.TestSymlinkHdfsFileContext#testLinkOwner,532,532,1101,1101,0,11992,13951,14m 33s
org.apache.hadoop.fs.TestSymlinkHdfsFileContext#testCreateLinkToDirectory,532,532,1009,1009,0,12214,14156,14m 32s
org.apache.hadoop.fs.TestHDFSFileContextMainOperations#testCreateFlagOverwriteExistingFile,523,524,1108,1108,0,12193,13958,14m 28s
org.apache.hadoop.fs.TestHDFSFileContextMainOperations#testRenameFileAsExistingFile,523,524,1139,1139,0,12421,14326,14m 31s
org.apache.hadoop.hdfs.TestDecommissionWithStripedBackoffMonitor#testRecoveryWithDecommission,533,533,1742,0,5,0,0,14m 10s
org.apache.hadoop.hdfs.server.namenode.TestINodeFile#testReservedFileNames,1,531,1070,0,4,0,0,14m 14s
org.apache.hadoop.hdfs.TestDecommission#testDecommission,554,554,1583,0,7,0,0,14m 10s
org.apache.hadoop.hdfs.server.namenode.ha.TestStandbyCheckpoints#testStandbyExceptionThrownDuringCheckpoint,660,660,2296,0,4,0,0,14m 17s
org.apache.hadoop.fs.viewfs.TestViewFileSystemLinkFallback#testViewFileSystemInnerCache,611,627,879,0,2,0,0,14m 15s
org.apache.hadoop.fs.viewfs.TestViewFileSystemLinkFallback#testCreateFileSameAsInternalDirPath,611,629,858,0,2,0,0,14m 14s
org.apache.hadoop.fs.viewfs.TestViewFileSystemLinkFallback#testGetMountPoints,611,627,874,0,2,0,0,14m 15s
org.apache.hadoop.fs.viewfs.TestViewFileSystemLinkFallback#testMkdirsOfRootWithFallbackLinkAndMountWithSameDirTree,611,629,893,0,2,0,0,14m 15s
org.apache.hadoop.fs.viewfs.TestViewFileSystemLinkFallback#testLinkTarget,611,627,836,0,2,0,0,14m 13s
org.apache.hadoop.fs.viewfs.TestViewFileSystemLinkFallback#testTargetFileSystemLazyInitialization,611,632,801,0,2,0,0,14m 12s
org.apache.hadoop.fs.viewfs.TestViewFileSystemLinkFallback#testUsed,611,627,822,0,2,0,0,14m 17s
org.apache.hadoop.fs.viewfs.TestViewFileSystemLinkRegex#testGetMountPoints,613,626,748,0,2,0,0,14m 14s
org.apache.hadoop.fs.TestFcHdfsCreateMkdir#testCreateNonRecursiveWithNonExistingDir,523,523,1644,1644,0,5420,7704,14m 33s
org.apache.hadoop.hdfs.server.namenode.TestFileContextAcl#testGetAclStatusRequiresTraverseOrSuper,522,526,1287,1287,0,8219,10467,14m 34s
org.apache.hadoop.hdfs.web.TestFSMainOperationsWebHdfs#testListStatusFilterWithSomeMatches,531,532,1484,1484,0,11788,14199,14m 29s
org.apache.hadoop.hdfs.web.TestFSMainOperationsWebHdfs#testDeleteEmptyDirectory,531,532,1501,1501,0,11607,14010,14m 31s
org.apache.hadoop.hdfs.web.TestFSMainOperationsWebHdfs#testGlobStatusFilterWithMultiplePathMatchesAndNonTrivialFilter,531,532,1640,1640,0,12156,14533,14m 29s
org.apache.hadoop.hdfs.web.TestWebHdfsFileSystemContract#testOutputStreamClosedTwice,525,532,1604,1604,0,8927,9183,14m 27s
org.apache.hadoop.hdfs.TestDFSShell#testGetFAttrErrors,525,526,1394,1394,0,5045,7679,14m 34s
org.apache.hadoop.hdfs.tools.offlineImageViewer.TestOfflineImageViewerForXAttr#testWebImageViewerForGetXAttrsWithOutParameters,525,525,1620,1620,0,4749,5182,14m 32s
org.apache.hadoop.fs.TestSymlinkHdfsFileContext#testCreateWithPartQualPathFails,532,532,1438,1438,0,4616,6990,14m 34s
org.apache.hadoop.hdfs.server.namenode.TestNameNodeAcl#testModifyAclEntriesMinimal,522,525,1566,1566,0,7566,9656,14m 35s
org.apache.hadoop.hdfs.web.TestWebHDFSAcl#testDefaultMinimalAclNewDir,522,529,1443,1443,0,12213,14687,14m 32s
org.apache.hadoop.hdfs.web.TestWebHDFSAcl#testRemoveAclEntriesOnlyDefault,522,529,1501,1501,0,12256,14709,14m 32s
org.apache.hadoop.hdfs.TestListFilesInDFS#testDirectory,525,525,1044,1044,0,12027,13990,14m 34s
org.apache.hadoop.fs.TestSWebHdfsFileContextMainOperations#testMkdirs,548,548,1056,1056,0,10987,11504,14m 24s
org.apache.hadoop.hdfs.TestQuota#testSpaceQuotaExceptionOnAppend,531,531,1132,1132,0,12556,14894,14m 31s
org.apache.hadoop.hdfs.web.TestWebHdfsFileSystemContract#testWriteInNonExistentDirectory,525,532,949,949,0,8980,12397,14m 24s
org.apache.hadoop.fs.TestSymlinkHdfsFileSystem#testRenameSymlinkToItself,531,531,1146,1146,0,11934,13892,14m 34s
org.apache.hadoop.fs.TestSymlinkHdfsFileSystem#testCreateLinkToDotDot,531,532,1088,1088,0,13250,15074,14m 33s
org.apache.hadoop.fs.TestSymlinkHdfsFileSystem#testCreateLinkToDotDotPrefix,531,532,1144,1144,0,13333,15189,14m 35s
org.apache.hadoop.security.TestPermissionSymlinks#testAclGetFileLinkStatusTargetNotReadable,525,526,1230,1230,0,13149,15350,14m 31s
org.apache.hadoop.fs.TestSymlinkHdfsFileContext#testCreateLinkToLink,532,533,939,939,0,13482,15203,14m 31s
org.apache.hadoop.fs.TestHDFSFileContextMainOperations#testInputStreamClosedTwice,523,524,1232,1232,0,12249,14872,14m 31s
org.apache.hadoop.fs.TestHDFSFileContextMainOperations#testRenameDirectoryAsFile,523,524,1303,1303,0,12264,14215,14m 30s
org.apache.hadoop.fs.TestHDFSFileContextMainOperations#testOpenFileApplyRead,523,525,1018,1018,0,12952,14895,14m 28s
org.apache.hadoop.fs.viewfs.TestViewFileSystemLinkFallback#testCreateFileOnInternalMountDirWithSameDirTreeExistInFallback,611,630,943,0,2,0,0,14m 14s
org.apache.hadoop.fs.viewfs.TestViewFileSystemLinkFallback#testRenameAcrossMounts4,611,628,892,0,2,0,0,14m 16s
org.apache.hadoop.fs.viewfs.TestViewFileSystemLinkFallback#testResolvePathMissingThroughMountPoints2,611,628,822,0,2,0,0,14m 17s
org.apache.hadoop.fs.viewfs.TestViewFileSystemLinkFallback#testCreateFileOnRootWithFallbackWithFileAlreadyExist,611,630,786,0,2,0,0,14m 15s
org.apache.hadoop.fs.viewfs.TestViewFileSystemLinkFallback#testCreateNonRecursive,611,628,817,0,2,0,0,14m 13s
org.apache.hadoop.hdfs.server.datanode.TestDataNodeRollingUpgrade#testDatanodeRUwithRegularUpgrade,538,538,1888,0,4,0,0,14m 15s
org.apache.hadoop.fs.viewfs.TestViewFileSystemLinkMergeSlash#testInternalRename2,611,629,831,0,2,0,0,14m 15s
org.apache.hadoop.fs.viewfs.TestViewFileSystemLinkMergeSlash#testInternalDeleteExisting2,611,629,883,0,2,0,0,14m 17s
org.apache.hadoop.fs.viewfs.TestViewFileSystemLinkMergeSlash#testgetFSonDanglingLink,611,629,824,0,2,0,0,14m 16s
org.apache.hadoop.fs.viewfs.TestViewFileSystemLinkMergeSlash#testResolvePathMissingThroughMountPoints2,611,629,931,0,2,0,0,14m 18s
org.apache.hadoop.fs.viewfs.TestViewFileSystemLinkMergeSlash#testCloseChildrenFileSystem,611,631,772,0,2,0,0,14m 14s
org.apache.hadoop.fs.viewfs.TestViewFileSystemLinkRegex#testRenameAcrossMounts3,613,627,713,0,2,0,0,14m 13s
org.apache.hadoop.fs.viewfs.TestViewFileSystemHdfs#testResolvePathThroughMountPoints,589,605,1287,0,2,0,0,14m 25s
org.apache.hadoop.fs.viewfs.TestViewFileSystemHdfs#testInternalRename2,589,605,1289,0,2,0,0,14m 22s
org.apache.hadoop.fs.viewfs.TestViewFileSystemHdfs#testGetDelegationTokens,589,606,1309,0,2,0,0,14m 24s
org.apache.hadoop.fs.viewfs.TestViewFileSystemHdfs#testResolvePathMissingThroughMountPoints,589,605,1425,0,2,0,0,14m 24s
org.apache.hadoop.fs.viewfs.TestViewFileSystemHdfs#testInternalDirectoryPermissions,589,606,1285,0,2,0,0,14m 21s
org.apache.hadoop.fs.viewfs.TestViewFileSystemHdfs#testRenameAccorssFilesystem,589,605,1202,0,2,0,0,14m 24s
org.apache.hadoop.fs.viewfs.TestViewFileSystemHdfs#testFileStatusOnMountLink,589,605,1359,0,2,0,0,14m 25s
org.apache.hadoop.fs.TestSWebHdfsFileContextMainOperations#testCreateFlagCreateExistingFile,548,548,974,0,2,0,0,14m 22s
org.apache.hadoop.fs.TestSWebHdfsFileContextMainOperations#testNullCreateFlag,548,548,1277,0,2,0,0,14m 25s
org.apache.hadoop.hdfs.TestDistributedFileSystem#testAllWithNoXmlDefaults,526,526,48,17,3,29892,30053,14m 18s
org.apache.hadoop.hdfs.server.balancer.TestBalancerWithSaslDataTransfer#testBalancer0Integrity,542,542,1755,0,4,0,0,14m 23s
org.apache.hadoop.hdfs.TestErasureCodingPoliciesWithRandomECPolicy#testBasicSetECPolicy,532,532,1688,0,4,0,0,14m 22s
org.apache.hadoop.hdfs.server.namenode.TestFSNamesystemLock#testFSReadLockLongHoldingReport,5,5,3660,607,4,1573,1575,14m 55s
org.apache.hadoop.hdfs.server.balancer.TestBalancerWithEncryptedTransfer#testBalancer1Internal,2,2,2763,0,2,0,0,14m 55s
org.apache.hadoop.hdfs.security.token.block.TestBlockToken#testWritable,16,16,6433,0,2,0,0,14m 55s
org.apache.hadoop.hdfs.security.token.block.TestBlockToken#testBlockTokenInLastLocatedBlock,16,16,6432,0,2,0,0,14m 55s
org.apache.hadoop.hdfs.security.token.block.TestBlockToken#testBlockTokenRpc,16,16,6158,0,2,0,0,14m 55s
org.apache.hadoop.hdfs.server.datanode.TestSimulatedFSDatasetWithMultipleStorages#testInvalidate,35,35,2405,2405,0,1884,1892,14m 54s
org.apache.hadoop.hdfs.server.datanode.TestSimulatedFSDatasetWithMultipleStorages#testInjectionEmpty,35,35,2540,2540,0,2020,2026,14m 54s
org.apache.hadoop.hdfs.server.datanode.TestSimulatedFSDatasetWithMultipleStorages#testInValidBlocks,35,35,2357,2357,0,1842,1848,14m 54s
org.apache.hadoop.hdfs.server.datanode.TestSimulatedFSDatasetWithMultipleStorages#testStorageUsage,35,35,2537,2537,0,1841,1847,14m 55s
org.apache.hadoop.hdfs.TestDFSUtil#testSomeConfsNNSpecificSomeNSSpecific,152,152,2451,2451,0,1165,1165,14m 55s
org.apache.hadoop.hdfs.TestDFSUtil#testConfModificationNoFederationOrHa,18,18,2665,2665,0,1091,1094,14m 55s
org.apache.hadoop.hdfs.tools.TestGetConf#testUnknownJournalNodeHost,28,28,2536,0,2,0,0,14m 55s
org.apache.hadoop.hdfs.TestDecommissionWithStripedBackoffMonitor#testDecommission,529,529,1588,0,5,0,0,14m 37s
org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.TestProvidedImpl#testProvidedReplicaWithPathHandle,528,528,2286,0,2,0,0,14m 36s
org.apache.hadoop.hdfs.TestDFSStripedOutputStreamUpdatePipeline#testDFSStripedOutputStreamUpdatePipeline,526,526,1879,0,4,0,0,14m 36s
org.apache.hadoop.hdfs.server.namenode.TestCheckpoint#testCheckpointTriggerOnTxnCount,434,434,2443,0,4,0,0,14m 36s
org.apache.hadoop.hdfs.server.datanode.TestBlockReplacement#testBlockMoveAcrossStorageInSameNode,526,526,1594,0,4,0,0,14m 37s
org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.TestFsDatasetImpl#testMoveBlockFailure,526,526,1824,0,2,0,0,14m 36s
org.apache.hadoop.hdfs.server.datanode.TestDataNodeHotSwapVolumes#testFullBlockReportAfterRemovingVolumes,522,522,1831,0,4,0,0,14m 39s
org.apache.hadoop.hdfs.server.namenode.ha.TestRetryCacheWithHA#testSetXAttr,623,623,2093,0,4,0,0,14m 34s
org.apache.hadoop.hdfs.server.namenode.ha.TestHAMetrics#testHAMetrics,623,623,2306,0,4,0,0,14m 37s
org.apache.hadoop.hdfs.server.datanode.TestDnRespectsBlockReportSplitThreshold#testCornerCaseUnderThreshold,525,525,1795,0,4,0,0,14m 38s
org.apache.hadoop.hdfs.qjournal.client.TestQuorumJournalManager#testCrashBetweenSyncLogAndPersistPaxosData,142,153,32,0,3,0,0,35s
org.apache.hadoop.hdfs.server.datanode.TestDataNodeMultipleRegistrations#testClusterIdMismatch,649,649,2158,0,4,0,0,14m 33s
org.apache.hadoop.fs.contract.hdfs.TestHDFSContractSeek#testReadFullyPastEOFZeroByteFile,522,528,1892,267,0,3951,13157,14m 32s
org.apache.hadoop.fs.TestFcHdfsCreateMkdir#testWithRename,523,523,1263,1263,0,12122,14704,14m 30s
